282,375,203.56
283,75,235.95
283,282,85.34
283,375,209.44
284,293,199.33
284,306,149.16
284,326,152.36
284,396,170.95
284,397,171.78
285,76,252.18
285,287,65.77
285,319,78.56
285,353,122.19
285,364,135.57
286,76,182.58
286,266,100.12
286,291,499.51
286,319,189.2
286,320,94.47
286,394,169.33
287,285,90.76
287,319,79.87
288,264,257.03
288,270,161.8
288,299,239.21
288,300,211.05
288,307,263.25
288,324,217.45
288,332,150.2
288,334,239.68
289,129,232.36
289,172,167.53
289,176,135.25
289,243,321.71
289,293,214.69
289,304,176.07
289,305,288.1
289,357,146.01
289,358,327.68
289,359,152.04
289,399,257.1
290,73,121.86
290,133,259.44
290,141,193.86
290,142,232.67
290,313,424.07
290,316,127.38
290,317,147.17
290,318,254.2
290,333,110.67
291,37,99.9
291,266,154.77
291,286,227.0
291,301,185.14
291,313,124.82
291,316,152.56
291,320,196.04
291,321,325.12
292,87,164.27
292,294,119.44
292,298,131.68
292,361,123.17
292,386,226.3
292,387,242.52
292,388,124.5
292,389,151.8
292,390,243.9
292,392,123.25
293,48,133.13
293,243,115.82
293,284,200.58
293,289,179.27
293,305,78.92
293,306,405.43
293,391,174.41
293,397,261.73
293,400,158.53
294,292,393.27
294,298,78.08
294,322,193.35
294,377,199.46
294,391,124.58
294,392,137.52
294,396,130.82
294,397,105.79
295,126,168.27
295,128,135.09
295,145,238.88
295,213,178.35
295,220,209.13
295,224,244.71
295,238,264.8
295,250,118.08
295,312,206.16
295,314,338.88
295,331,257.82
295,335,239.16
295,337,241.1
295,343,313.72
296,260,470.82
296,325,198.84
296,339,203.66
296,342,486.86
296,371,283.06
296,382,470.37
296,383,223.18
297,39,340.19
297,111,333.35
297,263,270.23
297,279,223.8
297,303,294.03
297,327,212.78
297,504,622.94
298,292,148.39
298,294,92.49
298,322,217.37
298,361,254.8
298,377,161.09
298,392,133.36
299,264,397.75
299,288,430.62
299,308,281.91
299,314,134.47
299,327,267.88
299,329,133.22
299,334,164.33
299,335,258.56
300,268,181.77
300,288,290.08
300,324,167.17
300,334,165.61
301,37,214.23
301,63,225.01
301,291,136.75
301,313,145.48
301,321,169.85
301,322,104.24
301,326,187.87
302,75,213.42
302,311,303.76
303,78,145.25
303,111,160.4
303,297,150.88
303,327,248.02
303,329,223.46
304,84,121.79
304,273,324.76
304,289,261.12
304,357,253.6
304,358,233.62
304,359,134.94
304,360,173.64
304,380,280.75
304,381,167.98
305,289,177.81
305,293,83.61
305,359,188.84
305,399,84.46
305,400,96.93
306,48,167.28
306,63,266.53
306,169,235.86
306,243,647.58
306,278,153.13
306,284,145.21
306,293,342.49
306,326,269.78
307,262,167.68
307,264,202.36
307,288,176.98
307,332,204.89
307,338,432.38
308,264,220.71
308,299,206.63
308,314,160.5
308,331,223.02
308,336,208.32
309,272,262.21
309,386,205.72
309,387,202.58
310,70,160.78
310,77,271.53
310,262,103.49
310,325,197.04
310,332,240.0
310,339,145.39
311,75,246.88
311,266,297.11
311,302,323.24
311,321,247.0
311,377,250.65
311,394,239.75
312,80,247.93
312,81,239.87
312,247,311.84
312,250,203.13
312,264,239.84
312,267,128.9
312,280,201.87
312,295,177.98
312,315,181.6
312,338,189.94
312,343,170.19
313,63,580.72
313,73,137.41
313,290,164.65
313,291,133.08
313,301,124.37
313,316,116.27
314,264,450.01
314,295,210.67
314,299,109.13
314,308,219.16
314,331,218.29
314,335,206.7
315,77,284.77
315,80,127.06
315,247,260.01
315,280,219.23
315,312,187.01
316,76,202.21
316,290,96.53
316,291,167.9
316,313,237.79
316,318,188.03
316,320,93.36
317,83,101.14
317,133,142.05
317,141,175.91
317,290,140.1
317,318,86.36
318,76,147.08
318,83,84.49
318,290,147.39
318,316,200.04
318,317,148.33
318,320,222.14
319,76,228.18
319,265,96.41
319,285,105.76
319,286,480.28
319,287,141.19
319,320,372.52
319,362,267.21
319,364,197.3
319,394,112.12
320,76,105.6
320,266,201.76
320,286,125.39
320,291,188.89
320,316,206.74
320,318,196.36
320,319,243.48
321,37,165.71
321,266,203.6
321,291,237.7
321,301,158.41
321,311,250.6
321,322,165.12
321,377,134.97
321,394,344.72
322,294,170.41
322,298,244.6
322,301,139.65
322,321,194.03
322,326,189.1
322,377,131.53
322,396,201.5
323,69,206.8
323,74,225.5
323,253,296.76
323,270,225.04
323,276,281.53
323,325,364.11
323,332,211.67
324,13,283.19
324,263,412.18
324,268,330.29
324,270,316.64
324,277,188.85
324,288,304.95
324,300,244.11
324,328,302.04
325,74,206.56
325,262,249.44
325,296,444.0
325,310,202.4
325,323,301.8
325,332,300.96
325,339,147.69
326,63,146.56
326,284,151.42
326,301,161.4
326,306,269.34
326,322,131.94
326,396,299.92
327,263,121.64
327,268,177.42
327,279,171.83
327,297,320.65
327,299,290.35
327,303,310.55
327,329,267.09
327,334,167.56
328,13,91.53
328,263,130.68
328,268,587.55
328,279,316.37
328,324,210.36
329,78,163.6
329,299,307.25
329,303,199.77
329,327,237.28
329,334,316.8
329,335,247.39
330,72,218.6
330,255,163.7
330,257,167.88
330,340,214.57
330,341,294.64
330,345,132.78
330,348,211.36
331,295,248.13
331,308,300.72
331,314,213.43
331,336,196.51
331,337,132.11
332,262,265.49
332,270,157.09
332,288,191.27
332,307,195.86
332,310,321.45
332,323,284.37
332,325,203.08
333,73,91.67
333,130,191.78
333,132,168.31
333,142,309.41
333,231,45.45
333,290,127.97
334,264,470.66
334,268,153.57
334,288,166.43
334,299,146.58
334,300,158.12
334,327,204.3
334,329,209.45
335,78,214.31
335,145,172.45
335,171,159.2
335,295,239.51
335,299,227.51
335,314,199.62
335,329,221.99
336,250,252.52
336,264,147.24
336,267,209.87
336,308,186.89
336,331,207.57
336,337,181.0
337,250,222.01
337,295,253.55
337,331,139.33
337,336,236.21
338,80,175.89
338,262,218.77
338,264,304.17
338,267,253.64
338,275,285.66
338,307,243.9
338,312,199.67
339,77,191.87
339,296,312.21
339,310,142.4
339,325,175.76
339,342,286.51
340,330,261.01
340,341,120.98
341,255,190.63
341,330,208.92
341,340,153.4
341,344,129.25
341,376,193.0
342,77,253.35
342,247,227.01
342,260,128.29
342,296,371.75
342,339,230.03
342,352,299.25
343,81,102.45
343,238,103.39
343,241,142.15
343,295,236.85
343,312,147.46
344,72,223.08
344,255,177.92
344,256,156.43
344,257,205.99
344,271,244.57
344,341,152.61
344,346,137.8
344,376,284.57
345,14,217.01
345,330,149.51
345,347,100.25
345,348,140.36
345,369,114.7
346,271,142.54
346,344,137.23
346,351,133.0
346,376,151.96
346,378,169.03
347,4,142.7
347,14,235.92
347,345,160.99
347,369,131.69
348,14,145.33
348,72,140.23
348,256,89.75
348,271,211.99
348,330,302.48
348,345,236.34
349,81,123.61
349,114,182.32
349,159,107.54
349,280,190.52
349,350,245.04
349,352,255.59
350,108,137.93
350,114,203.92
350,177,175.01
350,349,226.04
350,352,134.18
350,393,187.91
351,89,193.97
351,91,198.64
351,254,115.3
351,271,256.51
351,346,172.2
351,376,85.42
351,378,184.31
352,247,232.28
352,260,198.86
352,280,203.82
352,342,208.74
352,349,249.76
352,350,185.27
352,371,176.73
352,393,262.48
353,15,138.52
353,76,154.4
353,83,187.35
353,236,302.39
353,285,124.53
353,355,161.6
353,356,284.92
353,364,177.95
354,273,207.26
354,358,188.29
354,371,205.45
354,383,265.32
354,393,208.41
355,15,86.72
355,16,137.56
355,353,199.83
355,364,106.55
355,365,173.72
356,15,237.65
356,83,138.95
356,133,231.98
356,181,151.63
356,236,137.04
356,353,255.21
357,129,339.41
357,172,99.95
357,176,275.9
357,177,225.88
357,289,138.62
357,304,432.25
357,358,344.6
357,393,188.91
358,273,129.71
358,289,346.21
358,304,253.31
358,354,156.56
358,357,165.73
358,360,226.09
358,393,232.82
359,289,194.35
359,304,101.94
359,305,260.99
359,381,194.01
359,399,155.22
360,84,107.07
360,273,197.92
360,281,132.07
360,304,198.62
360,358,250.39
360,380,189.6
361,85,117.64
361,87,108.34
361,282,196.99
361,292,164.72
361,298,168.61
361,375,199.18
361,377,293.64
361,386,582.06
362,265,243.28
362,319,287.93
362,364,243.89
362,365,112.2
363,89,208.27
363,90,270.45
363,254,358.39
364,16,209.0
364,285,300.57
364,319,225.69
364,353,138.99
364,355,138.15
364,362,133.44
364,365,137.33
365,16,141.31
365,355,262.7
365,362,82.46
365,364,176.88
365,367,193.17
366,86,279.15
366,234,156.27
366,236,158.88
366,368,124.75
367,16,152.11
367,86,145.46
367,365,79.19
367,368,296.61
368,15,117.64
368,16,102.39
368,86,181.01
368,234,301.35
368,236,184.16
368,366,108.29
368,367,187.85
369,2,398.88
369,4,688.89
369,79,126.29
369,345,122.04
369,347,204.93
369,370,94.27
370,17,182.78
370,79,182.41
370,86,102.66
370,234,209.68
370,369,247.87
371,260,196.34
371,296,252.25
371,352,186.51
371,354,185.78
371,383,301.16
371,393,252.83
372,381,98.03
372,389,79.28
372,391,350.0
372,392,458.11
372,400,116.7
373,87,260.69
373,272,131.53
373,374,273.84
373,386,267.56
374,68,131.68
374,85,150.09
374,87,171.57
374,272,465.38
374,373,306.61
375,75,363.88
375,282,147.88
375,283,144.09
375,361,255.5
375,377,422.37
376,89,274.54
376,254,93.39
376,341,185.74
376,344,294.71
376,346,231.28
376,351,204.65
377,75,401.52
377,294,362.49
377,298,212.31
377,311,223.25
377,321,179.26
377,322,162.3
377,361,428.59
377,375,475.75
378,88,175.69
378,91,174.74
378,242,157.74
378,271,128.56
378,346,214.86
378,351,235.5
379,25,372.98
379,207,41.56
379,524,168.43
380,84,166.51
380,274,119.98
380,281,103.77
380,304,249.6
380,360,198.45
380,381,246.73
380,382,198.55
380,384,409.27
380,385,245.05
381,84,277.92
381,304,179.61
381,359,163.48
381,372,39.33
381,380,227.82
381,385,136.14
381,389,93.11
381,399,147.76
381,400,97.11
382,274,180.92
382,281,304.41
382,296,266.25
382,380,462.88
382,383,237.48
383,273,218.8
383,281,313.43
383,296,168.45
383,354,213.09
383,371,250.43
383,382,336.38
384,274,122.93
384,380,234.72
384,385,209.01
384,387,123.03
385,380,120.41
385,381,195.97
385,384,125.38
385,387,277.66
385,389,173.44
386,87,174.73
386,272,217.91
386,292,204.28
386,309,202.41
386,361,253.44
386,373,207.03
386,387,298.32
386,389,284.83
387,292,246.01
387,309,182.22
387,384,168.8
387,385,191.61
387,386,153.46
387,389,193.43
388,292,176.91
388,389,254.95
388,390,122.87
389,292,214.72
389,372,107.35
389,381,200.16
389,385,106.44
389,386,242.35
389,387,187.15
389,388,216.99
389,390,205.79
389,392,343.56
390,292,210.4
390,388,115.99
390,389,191.72
390,392,196.01
391,293,190.99
391,294,227.76
391,372,319.26
391,392,69.37
391,397,96.2
391,400,115.07
392,292,68.89
392,294,95.62
392,298,165.63
392,372,232.09
392,389,314.54
392,390,133.45
392,391,102.45
392,397,139.07
393,108,213.57
393,177,154.68
393,350,151.36
393,352,252.44
393,354,224.97
393,357,212.86
393,358,212.92
393,371,300.23
394,265,73.46
394,266,142.03
394,286,176.03
394,311,246.91
394,319,157.96
394,321,280.02
395,398,173.26
395,407,82.49
395,408,202.48
395,470,191.34
395,526,105.52
396,284,200.74
396,294,165.96
396,322,340.42
396,326,195.39
396,397,211.5
397,284,270.9
397,293,170.9
397,294,401.63
397,391,198.24
397,392,716.68
397,396,174.08
397,400,164.46
398,395,177.22
398,403,84.57
398,408,159.47
398,429,108.5
398,512,145.41
398,526,133.77
399,289,172.37
399,305,103.78
399,359,108.44
399,381,115.27
399,400,123.51
400,293,170.84
400,305,118.67
400,372,54.25
400,381,164.14
400,391,58.8
400,397,205.8
400,399,98.31
401,479,160.35
401,484,128.52
401,516,74.3
401,548,182.23
402,405,131.52
402,409,241.38
402,410,71.95
402,483,41.11
402,514,188.06
403,398,149.23
403,408,124.73
403,512,82.59
403,518,78.39
404,428,251.29
404,512,179.38
404,514,138.28
404,518,227.37
405,402,114.76
405,406,174.39
405,410,64.19
405,428,52.17
405,430,101.5
405,514,284.15
406,405,59.54
406,410,286.41
406,428,71.41
406,430,66.46
406,455,131.18
406,471,71.39
406,511,98.67
407,395,106.23
407,432,221.19
407,434,76.43
407,470,195.83
407,526,170.18
408,28,162.06
408,395,159.99
408,398,240.35
408,403,206.08
408,441,277.6
408,442,183.66
408,443,188.22
408,470,156.37
408,518,155.99
409,402,305.17
409,410,264.91
409,411,182.28
409,412,132.11
409,420,453.3
409,483,308.87
409,534,234.84
410,402,63.27
410,405,77.63
410,406,96.97
410,409,236.78
410,411,202.02
410,511,321.58
411,409,165.66
411,410,220.81
411,412,190.3
411,478,133.18
411,511,195.75
412,409,127.87
412,411,166.29
412,416,336.37
412,420,332.94
412,464,155.62
412,478,174.0
412,534,318.03
413,432,191.76
413,433,215.38
413,435,310.97
413,470,186.32
413,472,75.52
413,541,95.92
413,546,48.51
414,39,175.65
414,101,164.24
414,111,627.16
414,502,155.69
415,25,110.34
415,207,161.4
415,449,97.25
415,451,146.7
415,453,178.7
415,454,126.65
416,412,181.77
416,450,108.47
416,464,231.03
416,478,187.88
416,491,235.99
416,509,132.35
417,29,218.63
417,100,221.55
417,101,127.95
417,111,738.24
418,30,119.75
418,110,227.0
418,484,164.03
418,492,113.75
418,503,117.23
419,27,146.34
419,99,151.9
419,421,177.96
419,455,248.92
419,456,156.25
419,529,97.46
420,104,107.08
420,409,245.57
420,412,207.34
420,425,48.86
420,457,102.31
420,464,128.44
420,486,251.35
420,534,119.56
421,99,392.69
421,419,80.29
421,455,129.3
421,522,152.18
422,24,273.01
422,269,158.01
422,426,338.98
422,462,115.93
422,463,212.36
422,508,238.59
422,510,224.51
422,539,251.67
422,556,168.21
423,27,185.55
423,93,138.14
423,94,78.91
423,528,139.45
423,538,141.85
423,547,300.38
423,549,125.35
423,552,486.98
423,554,258.98
424,40,70.96
424,459,72.91
424,495,185.94
425,104,110.01
425,420,69.89
425,426,95.73
425,457,128.82
425,508,141.79
425,534,176.76
425,545,268.28
426,422,243.98
426,425,100.37
426,463,145.37
426,508,397.45
426,545,124.54
427,535,904.83
427,544,257.17
427,557,137.21
428,404,120.15
428,405,42.98
428,406,311.28
428,430,100.84
428,512,79.45
428,514,276.81
429,398,77.61
429,430,124.0
429,512,73.72
429,526,124.12
430,405,360.94
430,406,93.21
430,428,174.03
430,429,94.8
430,432,191.71
430,433,245.35
430,434,123.75
430,471,120.38
430,512,143.21
430,526,172.89
431,20,145.91
431,28,131.61
431,437,89.82
431,442,139.09
431,515,163.66
432,407,94.49
432,413,218.27
432,430,123.87
432,433,71.22
432,434,85.25
432,470,176.72
433,413,114.72
433,430,123.4
433,432,82.91
433,435,86.53
433,470,142.46
433,471,104.52
433,472,294.14
434,407,83.8
434,430,126.23
434,432,112.52
434,526,133.1
435,413,182.42
435,433,106.37
435,439,88.49
435,471,362.57
435,472,222.51
435,473,104.35
435,475,145.72
435,480,211.98
436,20,114.31
436,437,75.04
436,515,140.94
436,546,373.16
437,20,146.5
437,431,113.89
437,436,95.76
437,442,175.78
437,515,67.94
438,95,223.95
438,102,244.33
438,439,156.57
438,456,117.62
438,475,117.89
438,476,123.29
438,517,218.8
439,95,159.44
439,435,97.38
439,438,118.44
439,473,137.87
439,475,165.41
439,476,248.25
440,82,98.4
440,103,231.29
440,244,208.12
440,444,228.95
440,513,263.31
440,516,164.64
441,408,239.32
441,442,129.7
441,443,159.61
441,515,79.58
441,541,156.56
441,546,431.01
442,28,143.03
442,408,181.92
442,431,145.95
442,437,298.88
442,441,128.23
442,515,147.04
443,408,178.04
443,441,174.17
443,470,128.22
443,541,178.02
444,20,322.39
444,82,127.23
444,103,150.16
444,244,101.53
444,440,203.78
445,460,124.32
445,481,39.19
445,548,112.66
446,109,236.06
446,465,404.59
446,467,168.5
446,505,211.98
446,536,319.21
447,93,301.4
447,94,192.05
447,96,260.35
447,448,241.24
447,505,201.37
447,525,120.19
447,528,200.71
447,536,115.45
448,93,240.86
448,96,127.65
448,447,207.13
448,523,162.93
448,525,279.81
449,415,145.13
449,451,134.68
449,453,301.97
449,454,150.87
449,457,161.97
449,486,202.03
449,509,182.92
450,416,158.92
450,451,146.28
450,491,130.09
450,493,187.7
450,509,182.41
451,415,510.54
451,449,184.22
451,450,136.03
451,452,235.33
451,453,228.32
451,493,178.66
451,496,224.56
451,509,116.6
452,96,238.43
452,207,226.01
452,451,307.03
452,453,178.45
452,496,126.61
452,524,197.89
453,25,360.07
453,207,168.4
453,415,83.33
453,449,149.81
453,451,113.24
453,452,118.73
453,496,231.56
453,524,234.98
454,25,365.89
454,415,192.21
454,449,113.72
455,406,206.32
455,419,166.35
455,421,123.81
455,456,200.62
455,471,187.99
455,478,156.73
455,490,155.4
455,511,98.68
455,522,111.91
456,102,173.12
456,419,141.97
456,438,141.45
456,455,266.22
456,471,318.36
456,475,154.68
456,485,162.59
456,517,283.74
456,529,152.63
457,104,60.48
457,420,185.95
457,425,135.53
457,449,123.36
457,486,325.14
457,509,346.61
458,466,195.64
458,498,174.33
458,501,722.82
458,505,137.21
458,506,351.3
458,528,885.1
458,558,485.76
459,40,96.65
459,106,116.5
459,424,38.78
459,495,191.22
460,107,155.89
460,110,158.69
460,445,239.35
460,481,233.72
460,488,229.94
460,548,60.86
461,465,61.43
461,466,98.73
461,505,136.39
462,422,212.63
462,463,119.73
462,521,83.58
462,533,187.64
462,545,89.13
462,556,103.18
463,422,144.98
463,426,176.19
463,462,122.67
463,545,183.48
464,412,156.17
464,416,174.19
464,420,195.97
464,486,133.46
464,509,201.83
465,97,204.47
465,446,350.58
465,461,55.13
465,466,120.99
465,467,262.09
465,468,163.54
465,505,107.8
466,97,224.49
466,458,143.24
466,461,73.75
466,465,112.83
466,468,291.67
466,505,184.41
466,506,149.72
467,446,220.7
467,465,264.58
467,468,122.92
467,505,423.25
468,97,200.65
468,465,294.12
468,466,301.68
468,467,162.17
468,519,226.13
469,474,251.36
469,507,180.09
469,519,145.15
469,527,124.91
470,395,193.81
470,407,192.58
470,408,144.96
470,413,304.94
470,432,152.82
470,433,268.43
470,443,118.34
470,541,226.58
471,406,76.65
471,430,101.15
471,433,149.57
471,435,455.39
471,455,136.68
471,456,147.88
471,475,103.89
471,511,160.08
472,20,204.73
472,98,43.29
472,413,117.81
472,433,290.79
472,435,238.61
472,473,240.9
472,480,117.88
472,513,116.4
472,546,91.08
473,95,111.91
473,435,112.95
473,439,176.06
473,472,198.18
473,479,131.77
473,480,130.57
474,40,227.11
474,469,237.76
474,495,235.63
474,507,262.03
475,435,251.79
475,438,108.6
475,439,211.76
475,456,115.74
475,471,191.52
476,95,107.56
476,438,104.86
476,439,225.03
476,479,247.84
476,481,100.36
476,517,169.31
476,531,166.99
477,23,112.25
477,26,130.36
477,521,147.04
477,540,315.42
477,542,201.02
477,556,181.62
478,411,129.8
478,412,194.25
478,416,170.45
478,455,228.57
478,490,126.27
478,491,146.32
478,511,154.13
479,95,178.63
479,98,392.83
479,401,156.18
479,473,167.73
479,476,266.15
479,480,159.04
479,481,120.93
479,516,346.33
479,548,67.58
480,98,163.98
480,435,195.28
480,472,119.31
480,473,120.61
480,479,263.51
481,95,171.92
481,107,103.3
481,445,83.56
481,460,303.78
481,476,114.34
481,479,173.43
481,517,86.37
481,531,50.32
481,548,281.97
482,107,177.6
482,488,191.12
482,489,121.32
482,547,164.81
482,550,136.76
482,558,94.24
483,21,536.51
483,402,43.56
483,409,272.26
483,494,231.48
483,514,368.34
483,533,229.03
483,534,62.88
483,540,180.28
483,542,270.88
483,545,149.88
484,29,216.84
484,30,76.46
484,103,234.24
484,401,260.31
484,418,146.27
484,503,112.33
484,516,274.67
484,548,294.45
485,27,522.74
485,102,108.84
485,456,217.35
485,529,200.55
485,552,157.88
486,420,57.87
486,449,420.72
486,457,107.28
486,464,141.76
486,509,127.1
487,29,198.48
487,30,218.02
487,100,157.16
487,492,100.97
487,497,170.65
488,107,126.78
488,110,139.02
488,460,234.55
488,482,107.22
488,489,138.71
488,497,163.97
489,101,232.99
489,482,130.64
489,488,186.81
489,497,134.28
489,500,202.39
489,543,102.02
489,558,163.49
490,455,172.64
490,478,106.0
490,491,103.58
490,493,170.56
490,520,112.59
490,522,143.05
491,416,144.33
491,450,136.78
491,478,190.63
491,490,121.51
491,493,172.45
492,30,215.77
492,110,189.69
492,418,137.34
492,487,111.36
492,497,123.83
493,99,118.55
493,450,148.34
493,451,163.79
493,490,182.02
493,491,145.91
493,496,242.36
493,520,154.47
493,532,137.78
494,21,120.29
494,23,162.47
494,483,254.73
494,514,449.59
494,540,245.39
494,542,143.06
495,40,212.4
495,106,209.1
495,424,156.06
495,459,146.41
495,474,285.2
495,504,145.42
496,96,219.31
496,451,298.32
496,452,135.65
496,453,292.14
496,493,230.81
496,523,139.0
496,524,291.48
496,532,210.6
497,100,186.35
497,101,254.92
497,110,190.7
497,487,210.28
497,488,201.38
497,489,146.78
497,492,133.67
498,458,105.29
498,499,201.15
498,501,104.5
498,528,545.55
498,538,192.83
498,549,224.32
499,498,187.79
499,528,147.86
499,538,185.42
500,101,283.72
500,106,299.18
500,489,188.38
500,502,156.51
500,543,117.72
501,458,325.75
501,498,118.72
501,549,180.05
501,550,190.54
501,558,121.26
502,39,95.46
502,101,201.75
502,106,137.02
502,414,174.14
502,500,199.87
502,504,187.92
503,110,160.41
503,418,78.7
503,484,156.03
503,548,200.18
504,39,233.96
504,106,278.84
504,297,406.79
504,495,184.12
504,502,198.16
505,109,151.11
505,446,157.32
505,447,133.98
505,458,352.98
505,461,103.71
505,465,125.28
505,466,194.11
505,467,311.91
505,528,158.18
505,536,95.42
506,40,192.54
506,97,369.83
506,106,185.24
506,458,305.81
506,466,79.07
506,507,137.34
506,527,119.9
506,543,142.98
506,558,138.58
507,40,109.12
507,469,163.92
507,474,236.97
507,506,208.97
507,527,180.41
508,104,103.09
508,422,201.19
508,425,238.92
508,426,139.39
508,510,210.43
509,416,162.95
509,449,166.71
509,450,309.86
509,451,208.65
509,457,164.32
509,464,199.78
509,486,57.7
510,422,214.49
510,508,167.75
510,539,205.81
511,406,179.25
511,410,246.41
511,411,127.52
511,455,69.08
511,471,322.19
511,478,143.11
512,398,85.53
512,403,89.44
512,404,169.35
512,428,64.05
512,429,117.03
512,430,281.0
512,518,132.5
513,20,110.76
513,98,202.03
513,244,134.43
513,440,203.34
513,472,183.26
513,516,116.34
514,21,157.62
514,402,182.87
514,404,162.36
514,405,312.56
514,428,276.3
514,483,248.0
514,494,268.01
514,518,245.41
515,431,242.99
515,436,91.3
515,437,95.3
515,441,69.08
515,442,132.3
515,546,415.68
516,82,282.98
516,98,239.62
516,103,205.77
516,401,103.5
516,440,161.08
516,479,288.06
516,484,179.35
516,513,61.01
517,102,109.4
517,107,214.85
517,438,147.56
517,456,179.44
517,476,66.91
517,481,223.67
517,531,121.14
517,552,162.5
517,553,39.16
517,554,93.94
518,21,199.51
518,28,96.31
518,92,159.26
518,403,55.47
518,404,206.09
518,408,172.66
518,512,123.35
518,514,235.78
519,97,231.07
519,468,279.85
519,469,132.24
519,527,216.42
520,99,183.21
520,421,518.0
520,490,152.77
520,493,121.74
520,522,200.48
520,532,181.07
521,462,171.87
521,477,73.24
521,533,156.58
521,540,212.29
521,542,266.81
521,556,99.94
522,421,89.0
522,455,116.04
522,490,202.2
522,520,176.41
523,27,214.82
523,93,212.62
523,96,268.28
523,99,138.29
523,448,142.83
523,496,137.15
523,532,127.99
524,25,152.13
524,96,110.01
524,207,78.33
524,379,43.87
524,452,203.23
524,453,172.91
524,496,274.55
524,525,206.16
524,544,219.64
525,96,149.22
525,447,271.43
525,448,361.26
525,524,113.14
525,535,156.73
525,536,366.84
525,544,123.47
526,395,127.24
526,398,132.17
526,407,154.25
526,429,121.76
526,430,199.6
526,434,172.38
527,97,374.59
527,469,97.88
527,506,165.13
527,507,161.01
527,519,175.4
528,94,158.81
528,423,364.96
528,447,84.58
528,458,485.89
528,498,303.75
528,499,184.2
528,505,181.24
528,538,137.05
529,27,182.45
529,99,172.31
529,419,116.5
529,456,170.15
529,485,122.04
530,22,85.41
530,109,234.3
530,555,386.14
530,557,278.73
531,107,120.43
531,476,108.53
531,481,108.02
531,517,47.39
532,99,83.55
532,493,92.4
532,496,134.89
532,520,165.5
532,523,137.3
533,462,244.94
533,483,245.25
533,521,199.52
533,534,246.82
533,540,125.0
533,545,211.8
534,409,168.68
534,412,233.3
534,420,87.93
534,425,101.21
534,483,65.36
534,533,272.7
534,545,91.52
535,525,144.01
535,536,101.77
535,544,73.95
535,555,623.33
536,109,120.71
536,446,201.34
536,447,156.51
536,505,160.12
536,525,173.38
536,535,139.97
536,555,128.61
537,23,45.65
537,542,87.75
538,423,335.21
538,498,127.71
538,499,109.33
538,528,305.39
538,549,116.1
539,24,86.11
539,269,222.83
539,422,163.77
539,510,212.7
540,477,367.62
540,483,187.75
540,494,239.62
540,521,298.67
540,533,149.74
540,542,177.15
541,413,99.88
541,441,125.62
541,443,110.11
541,470,140.64
541,546,119.5
542,23,205.36
542,477,159.52
542,483,311.87
542,494,166.4
542,521,291.23
542,537,120.67
542,540,170.38
543,106,151.15
543,489,112.73
543,500,119.58
543,506,115.86
543,558,111.07
544,18,146.08
544,25,137.43
544,427,335.85
544,524,84.63
544,525,204.1
544,535,79.53
544,555,721.79
545,425,142.47
545,426,112.51
545,462,112.5
545,463,131.73
545,483,155.77
545,533,177.8
545,534,97.74
546,20,180.62
546,413,44.05
546,436,135.85
546,441,186.15
546,472,38.42
546,515,170.8
546,541,102.17
547,107,141.49
547,423,79.01
547,482,155.42
547,549,150.67
547,550,121.48
547,551,62.1
547,554,295.18
548,110,180.65
548,401,88.94
548,445,47.64
548,460,115.24
548,479,167.78
548,481,76.67
548,484,269.22
548,503,148.13
549,423,211.28
549,498,150.43
549,501,140.54
549,538,107.15
549,547,95.35
549,550,348.14
549,558,416.25
550,482,184.67
550,501,108.84
550,547,340.51
550,549,198.78
550,558,128.54
551,107,92.56
551,547,56.34
551,553,219.45
551,554,76.96
552,27,306.35
552,102,218.32
552,423,248.13
552,485,124.98
552,517,166.5
552,553,186.53
552,554,125.83
553,107,214.62
553,517,110.38
553,551,84.82
553,552,181.47
553,554,66.14
554,107,223.0
554,423,85.02
554,517,269.23
554,547,90.01
554,551,85.55
554,552,122.27
554,553,240.18
555,109,258.7
555,427,338.87
555,530,205.27
555,536,242.35
555,544,590.94
555,557,117.63
556,23,144.85
556,24,146.47
556,26,136.87
556,422,239.62
556,462,359.09
556,477,108.48
556,521,209.99
557,22,228.96
557,109,351.52
557,427,167.22
557,530,140.16
557,555,314.0
558,458,210.03
558,482,226.52
558,489,214.51
558,501,146.62
558,506,109.22
558,543,88.44
558,549,277.45
558,550,97.17
